log_path,job_name,sample_id,is_failed,mem_gb_snakemake,cpu_snakemake,mem_gb_req,time_sec_req,time_sec_total,Eff,start_time
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0001_S14_ardetype.contig_assembly.o2279633,contig_assembly,EQA-AST-C0001_S14,0.0,1.673828125,12.0,46.875,36000.0,119.0,0.33,2022:08:18-10:34:24
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8496_S24_ardetype.mlst.o2280148,mlst,8496_S24,0.0,2.5,4.0,5.859375,600.0,3.0,0.5,2022:08:19-18:47:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8580_S26_ardetype.rgi_card.o2287016,res_gen_id,8580_S26,0.0,0.9765625,4.0,3.90625,1800.0,122.0,6.78,2022:08:31-20:10:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22_1_4_00420_S25_ardetype.quality_control.o2294809,quality_control,22_1_4_00420_S25,0.0,1.7978515625,4.0,17.578125,7200.0,41.0,0.57,2022:09:05-15:46:02
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035413_S29_ardetype.mob_typer.o2317957,mob_typer,22035413_S29,0.0,2.955078125,1.0,11.71875,1800.0,119.0,6.61,2022:09:19-18:25:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8938_S28_ardetype.extract_fastp.o2281947,extract_fastp,8938_S28,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-10:57:26
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059655_S49_ardetype.filter_host.o2283749,filter_host,2207059655_S49,0.0,3.8017578125,10.0,251.953125,7800.0,319.0,4.09,2022:08:29-13:57:57
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22364225_S21_ardetype.pasteur_cgmlst.o2302677,pasteur_cgmlst_ecoli,22364225_S21,0.0,0.9765625,1.0,4.8828125,900.0,318.0,35.33,2022:09:08-11:00:24
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207062369_S64_ardetype.agrvate.o2287333,agrvate_saureus,2207062369_S64,0.0,2.6015625,1.0,2.9296875,600.0,5.0,0.83,2022:08:31-21:05:04
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208009994_S42_ardetype.extract_quast.o2302860,extract_quast,2208009994_S42,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:22:23
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8580_S26_ardetype.extract_fastp.o2281938,extract_fastp,8580_S26,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-10:57:25
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2219_S10_ardetype.classify_reads.o2283816,classify_reads,EQA-2219_S10,0.0,4.265625,16.0,251.953125,7200.0,134.0,1.86,2022:08:29-14:10:02
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22244585re_S33_ardetype.amrpp.o2298171,amrpp,22244585re_S33,0.0,2.5400390625,4.0,36.62109375,37800.0,1737.0,4.6,2022:09:06-12:15:32
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22385952re_S36_ardetype.contig_assembly.o2293228,contig_assembly,22385952re_S36,1.0,0.9765625,12.0,46.875,36000.0,12068.0,33.52,2022:09:05-11:58:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22402623_S23_ardetype.extract_quast.o2302717,extract_quast,22402623_S23,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:16:07
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/57181_S40_ardetype.mlst.o2282436,mlst,57181_S40,0.0,2.4990234375,4.0,5.859375,600.0,7.0,1.17,2022:08:23-12:50:05
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8240_S18_ardetype.resfinder.o2280311,resfinder,8240_S18,0.0,2.5361328125,1.0,11.71875,600.0,12.0,2.0,2022:08:19-19:08:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059655_S49_ardetype.quast.o2280325,quast,2207059655_S49,0.0,2.4990234375,1.0,4.8828125,1800.0,2.0,0.11,2022:08:19-19:10:42
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206023778_S60_ardetype.extract_quast.o2287679,extract_quast,2206023778_S60,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:40:05
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206085214_S42_ardetype.quast.o2287264,quast,2206085214_S42,0.0,2.4990234375,1.0,4.8828125,1800.0,2.0,0.11,2022:08:31-20:48:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22395438_S22_ardetype.extract_kraken2.o2302854,extract_kraken2,22395438_S22,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:21:47
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2215_S6_ardetype.quast.o2280332,quast,EQA-2215_S6,0.0,2.498046875,1.0,4.8828125,1800.0,2.0,0.11,2022:08:19-19:11:12
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8240_S18_ardetype.extract_kraken2.o2282063,extract_kraken2,8240_S18,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:02:39
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035753_S32_ardetype.agrvate.o2320483,agrvate_saureus,22035753_S32,0.0,2.6005859375,1.0,2.9296875,600.0,2.0,0.33,2022:09:20-00:15:05
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208095319_S55_ardetype.mob_recon.o2318022,mob_recon,2208095319_S55,0.0,2.9560546875,1.0,11.71875,600.0,253.0,42.17,2022:09:19-18:30:04
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208051526_S2_ardetype.extract_fastp.o2321475,extract_fastp,2208051526_S2,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:59:43
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5177_S30_ardetype.filter_host.o2286779,filter_host,S-5177_S30,0.0,1.857421875,12.0,251.953125,7800.0,93.0,1.19,2022:08:31-16:55:46
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2221_S12_ardetype.contig_assembly.o2283990,contig_assembly,EQA-2221_S12,1.0,4.640625,4.0,46.875,36000.0,275.0,0.76,2022:08:29-15:15:20
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207037599_S57_ardetype.seqsero.o2280518,seqsero_senterica,2207037599_S57,0.0,2.5966796875,12.0,17.578125,600.0,179.0,29.83,2022:08:19-21:36:34
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8240_S18_ardetype.pasteur_cgmlst.o2287327,pasteur_cgmlst_ecoli,8240_S18,0.0,0.9765625,1.0,4.8828125,900.0,319.0,35.44,2022:08:31-21:04:08
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8938_S28_ardetype.mlst.o2287008,mlst,8938_S28,0.0,2.5,4.0,5.859375,600.0,3.0,0.5,2022:08:31-20:10:16
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207044863_S58_ardetype.contig_assembly.o2278935,contig_assembly,2207044863_S58,0.0,3.15234375,12.0,46.875,36000.0,654.0,1.82,2022:08:17-15:14:09
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22380060st_S35_ardetype.amrpp.o2298120,amrpp,22380060st_S35,0.0,1.5673828125,1.0,36.62109375,37800.0,2249.0,5.95,2022:09:06-11:31:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208036532_S30_ardetype.rgi_card.o2298229,res_gen_id,2208036532_S30,0.0,0.9765625,4.0,3.90625,1800.0,119.0,6.61,2022:09:06-12:49:41
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015135_S62_ardetype.filter_host.o2279947,filter_host,2207015135_S62,0.0,2.4033203125,12.0,251.953125,7800.0,94.0,1.21,2022:08:19-10:26:53
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22036535_S28_ardetype.filter_host.o2309857,filter_host,22036535_S28,0.0,4.5703125,12.0,251.953125,7800.0,192.0,2.46,2022:09:16-12:04:52
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054892_S38_ardetype.extract_kraken2.o2287671,extract_kraken2,2207054892_S38,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:40:04
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054893_S50_ardetype.amrpp.o2279972,amrpp,2207054893_S50,0.0,3.5263671875,24.0,36.62109375,37800.0,1831.0,4.84,2022:08:19-13:40:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076865_S43_ardetype.extract_fastp.o2287749,extract_fastp,2207076865_S43,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:43:14
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076865_S43_ardetype.extract_fastp.o2281980,extract_fastp,2207076865_S43,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-10:59:01
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076988_S55_ardetype.quality_control.o2284025,quality_control,2207076988_S55,0.0,2.6337890625,4.0,17.578125,7200.0,45.0,0.62,2022:08:29-15:30:29
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22244585re_S33_ardetype.quast.o2298392,quast,22244585re_S33,0.0,2.4990234375,1.0,4.8828125,1800.0,3.0,0.17,2022:09:06-13:14:34
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5215_S33_ardetype.extract_kraken2.o2282027,extract_kraken2,S-5215_S33,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:01:04
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-S0008_S3_ardetype.classify_reads.o2279782,classify_reads,EQA-S0008_S3,0.0,3.9560546875,12.0,251.953125,7200.0,131.0,1.82,2022:08:18-12:25:41
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22239891re_S9_ardetype.kleborate.o2320417,kleborate_kpneumoniae,22239891re_S9,0.0,1.0830078125,1.0,7.8125,600.0,57.0,9.5,2022:09:20-00:10:02
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207037599_S57_2207037599_S57_ardetype.rgi_card.o2280184,res_gen_id,2207037599_S57,0.0,0.9765625,4.0,3.90625,1800.0,94.0,5.22,2022:08:19-18:56:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207077015_S56_ardetype.mob_recon.o2280356,mob_recon,2207077015_S56,0.0,2.9541015625,1.0,11.71875,600.0,112.0,18.67,2022:08:19-19:12:46
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/220706660_S68_220706660_S68_ardetype.filter_host.o2279793,filter_host,220706660_S68,0.0,4.3017578125,12.0,251.953125,7800.0,228.0,2.92,2022:08:18-12:33:24
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-AST-C0005_S16_ardetype.classify_reads.o2279006,classify_reads,EQA-AST-C0005_S16,0.0,2.5556640625,12.0,251.953125,7200.0,183.0,2.54,2022:08:17-15:33:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208009994_S42_ardetype.quality_control.o2293270,quality_control,2208009994_S42,1.0,0.9765625,4.0,17.578125,7200.0,11920.0,165.56,2022:09:05-12:01:17
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2225_ardetype.extract_kraken2.o2321192,extract_kraken2,EQA2225,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-10:20:51
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2217_S8_ardetype.contig_assembly.o2279940,contig_assembly,EQA-2217_S8,1.0,4.1728515625,1.0,46.875,36000.0,17722.0,49.23,2022:08:19-10:24:33
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2218_S9_EQA-2218_S9_ardetype.mob_recon.o2280348,mob_recon,EQA-2218_S9,0.0,2.9541015625,1.0,11.71875,600.0,115.0,19.17,2022:08:19-19:12:24
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2222_S13_ardetype.resfinder.o2280242,resfinder,EQA-2222_S13,0.0,2.53515625,1.0,11.71875,600.0,10.0,1.67,2022:08:19-19:02:18
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207054846_S66_ardetype.mlst.o2280103,mlst,2207054846_S66,0.0,2.4990234375,4.0,5.859375,600.0,2.0,0.33,2022:08:19-18:36:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22380060st_S35_ardetype.quality_control.o2294710,quality_control,22380060st_S35,0.0,1.244140625,4.0,17.578125,7200.0,27.0,0.38,2022:09:05-15:30:19
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/vtec5_S53_ardetype.stecfinder.o2336652,stecfinder_ecoli,vtec5_S53,0.0,2.265625,1.0,23.4375,1800.0,56.0,3.11,2022:09:30-15:05:27
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2213_S4_ardetype.extract_kraken2.o2287451,extract_kraken2,EQA-2213_S4,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:30:26
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207037599_S57_2207037599_S57_ardetype.sistr.o2280615,sistr_senterica,2207037599_S57,0.0,0.9765625,1.0,9.765625,600.0,9.0,1.5,2022:08:19-21:56:25
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22408260_S27_ardetype.extract_fastp.o2302778,extract_fastp,22408260_S27,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:18:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2221_S12_ardetype.mob_recon.o2287177,mob_recon,EQA-2221_S12,0.0,2.9541015625,1.0,11.71875,600.0,143.0,23.83,2022:08:31-20:33:47
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/vtec3_S51_ardetype.extract_kraken2.o2336670,extract_kraken2,vtec3_S51,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:30-15:07:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/57181_S40_ardetype.mob_typer.o2282509,mob_typer,57181_S40,0.0,2.955078125,1.0,11.71875,1800.0,134.0,7.44,2022:08:24-13:47:42
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207073361_S1_ardetype.extract_mlst.o2302837,extract_mlst,2207073361_S1,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:21:15
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22239891re_S9_ardetype.mob_recon.o2317998,mob_recon,22239891re_S9,0.0,2.9560546875,1.0,11.71875,600.0,276.0,46.0,2022:09:19-18:28:04
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5201_S32_ardetype.extract_quast.o2282201,extract_quast,S-5201_S32,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:08:51
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/vtec2_S50_ardetype.stecfinder.o2336623,stecfinder_ecoli,vtec2_S50,0.0,1.009765625,1.0,23.4375,1800.0,5.0,0.28,2022:09:30-13:57:07
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207037599_S57_ardetype.mob_typer.o2280469,mob_typer,2207037599_S57,0.0,2.9541015625,1.0,11.71875,1800.0,91.0,5.06,2022:08:19-19:28:22
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2226_ardetype.extract_kraken2.o2321213,extract_kraken2,EQA2226,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-10:30:24
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208033000_S19_ardetype.contig_assembly.o2294575,contig_assembly,2208033000_S19,0.0,2.9052734375,12.0,46.875,36000.0,281.0,0.78,2022:09:05-15:02:14
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207062123_S69_ardetype.rgi_card.o2280105,res_gen_id,2207062123_S69,0.0,0.9765625,4.0,3.90625,1800.0,97.0,5.39,2022:08:19-18:36:17
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040461_S10_ardetype.mlst.o2317225,mlst,2208040461_S10,0.0,2.4990234375,4.0,5.859375,600.0,5.0,0.83,2022:09:19-17:37:42
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059655_S49_ardetype.mob_typer.o2280452,mob_typer,2207059655_S49,0.0,2.955078125,1.0,11.71875,1800.0,109.0,6.06,2022:08:19-19:26:16
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208040948_S17_ardetype.extract_mlst.o2321469,extract_mlst,2208040948_S17,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:59:12
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208025245_S11_ardetype.quality_control.o2294888,quality_control,2208025245_S11,0.0,1.37109375,4.0,17.578125,7200.0,28.0,0.39,2022:09:05-15:55:47
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5186_S31_ardetype.quast.o2287203,quast,S-5186_S31,0.0,2.49609375,1.0,4.8828125,1800.0,3.0,0.17,2022:08:31-20:38:31
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22412472st_S4_ardetype.mob_recon.o2317395,mob_recon,22412472st_S4,0.0,2.9560546875,1.0,11.71875,600.0,200.0,33.33,2022:09:19-17:52:55
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5215_S33_ardetype.quality_control.o2283427,quality_control,S-5215_S33,0.0,1.9404296875,4.0,17.578125,7200.0,161.0,2.24,2022:08:29-12:38:29
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22036244_1_S26_ardetype.mlst.o2317168,mlst,22036244_1_S26,0.0,2.5,2.0,5.859375,600.0,3.0,0.5,2022:09:19-17:32:31
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2220_S11_ardetype.extract_kraken2.o2282149,extract_kraken2,EQA-2220_S11,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:22-11:06:14
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207073361_S1_ardetype.extract_kraken2.o2302827,extract_kraken2,2207073361_S1,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:20:44
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207044863_S58_ardetype.rgi_card.o2286994,res_gen_id,2207044863_S58,0.0,0.9765625,4.0,3.90625,1800.0,110.0,6.11,2022:08:31-20:08:31
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208043084_S48_ardetype.contig_assembly.o2294726,contig_assembly,2208043084_S48,0.0,2.49609375,8.0,46.875,36000.0,237.0,0.66,2022:09:05-15:33:47
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22035690_S30_ardetype.extract_kraken2.o2321384,extract_kraken2,22035690_S30,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:55:36
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2206023778_S60_ardetype.resfinder.o2280397,resfinder,2206023778_S60,0.0,2.533203125,1.0,11.71875,600.0,10.0,1.67,2022:08:19-19:18:28
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-S0004_S1_ardetype.extract_fastp.o2287546,extract_fastp,EQA-S0004_S1,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:08:31-21:34:20
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208006054_S44_ardetype.extract_fastp.o2302744,extract_fastp,2208006054_S44,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:17:10
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-S0005_S2_EQA-S0005_S2_ardetype.classify_contigs.o2279847,classify_contigs,EQA-S0005_S2,0.0,1.42578125,12.0,251.953125,9000.0,62.0,0.69,2022:08:18-12:57:50
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208090935_S52_ardetype.filter_host.o2309968,filter_host,2208090935_S52,0.0,3.9873046875,16.0,251.953125,7800.0,153.0,1.96,2022:09:16-15:08:55
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8445_S22_ardetype.classify_contigs.o2279836,classify_contigs,8445_S22,0.0,1.42578125,12.0,251.953125,9000.0,237.0,2.63,2022:08:18-12:53:49
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22034705_S37_ardetype.classify_reads.o2310056,classify_reads,22034705_S37,0.0,5.6796875,16.0,251.953125,7200.0,231.0,3.21,2022:09:16-16:14:38
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207059587_S45_2207059587_S45_ardetype.rgi_card.o2280155,res_gen_id,2207059587_S45,0.0,0.9765625,4.0,3.90625,1800.0,233.0,12.94,2022:08:19-18:48:39
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22428776re_S57_ardetype.extract_quast.o2321425,extract_quast,22428776re_S57,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-11:57:41
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208000604_S12_ardetype.filter_host.o2294742,filter_host,2208000604_S12,0.0,1.376953125,4.0,251.953125,7800.0,111.0,1.42,2022:09:05-15:36:26
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207077015_S56_ardetype.resfinder.o2280235,resfinder,2207077015_S56,0.0,2.53515625,1.0,11.71875,600.0,11.0,1.83,2022:08:19-19:01:37
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207077015_S56_ardetype.extract_mlst.o2282180,extract_mlst,2207077015_S56,0.0,0.9765625,1.0,2.9296875,120.0,1.0,0.83,2022:08:22-11:07:48
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22036094_S25_ardetype.contig_assembly.o2310035,contig_assembly,22036094_S25,0.0,5.2861328125,12.0,46.875,36000.0,512.0,1.42,2022:09:16-15:56:39
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207015135_S62_ardetype.amrpp.o2286863,amrpp,2207015135_S62,0.0,3.169921875,20.0,36.62109375,37800.0,2572.0,6.8,2022:08:31-18:33:43
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208073493_S38_ardetype.filter_host.o2309956,filter_host,2208073493_S38,0.0,1.3798828125,12.0,251.953125,7800.0,59.0,0.76,2022:09:16-15:02:05
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA-2220_S11_ardetype.filter_host.o2284049,filter_host,EQA-2220_S11,0.0,4.0322265625,16.0,251.953125,7800.0,144.0,1.85,2022:08:29-15:42:57
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/8445_S22_ardetype.amrpp.o2286876,amrpp,8445_S22,0.0,4.5009765625,23.0,36.62109375,37800.0,2663.0,7.04,2022:08:31-19:22:23
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22034705_S37_ardetype.contig_assembly.o2310058,contig_assembly,22034705_S37,0.0,5.216796875,12.0,46.875,36000.0,649.0,1.8,2022:09:16-16:16:37
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5177_S30_ardetype.quality_control.o2285196,quality_control,S-5177_S30,1.0,2.283203125,1.0,17.578125,7200.0,4928.0,68.44,2022:08:30-13:57:47
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2208084044_S51_ardetype.resfinder.o2317945,resfinder,2208084044_S51,0.0,2.5361328125,1.0,11.71875,600.0,20.0,3.33,2022:09:19-18:24:25
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207077015_S56_2207077015_S56_ardetype.contig_assembly.o2278938,contig_assembly,2207077015_S56,0.0,3.6357421875,12.0,46.875,36000.0,668.0,1.86,2022:08:17-15:15:08
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22379745bl_S34_ardetype.amrpp.o2298126,amrpp,22379745bl_S34,0.0,2.1943359375,15.0,36.62109375,37800.0,1152.0,3.05,2022:09:06-11:31:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/57181_S40_ardetype.mob_recon.o2282440,mob_recon,57181_S40,0.0,2.9560546875,1.0,11.71875,600.0,207.0,34.5,2022:08:23-12:50:22
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/2207076865_S43_ardetype.classify_contigs.o2279829,classify_contigs,2207076865_S43,0.0,1.42578125,12.0,251.953125,9000.0,237.0,2.63,2022:08:18-12:52:25
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22402623_S23_ardetype.extract_fastp.o2302762,extract_fastp,22402623_S23,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:08-11:17:37
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5215_S33_ardetype.quast.o2280236,quast,S-5215_S33,0.0,2.4970703125,1.0,4.8828125,1800.0,2.0,0.11,2022:08:19-19:01:37
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/22395625re_S58_ardetype.extract_quast.o2321507,extract_quast,22395625re_S58,0.0,0.9765625,1.0,2.9296875,120.0,0.0,0.0,2022:09:20-12:00:46
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5145_S29_ardetype.contig_assembly.o2279690,contig_assembly,S-5145_S29,1.0,3.310546875,12.0,46.875,36000.0,15654.0,43.48,2022:08:18-10:59:00
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/S-5145_S29_ardetype.quality_control.o2284024,quality_control,S-5145_S29,0.0,3.046875,4.0,17.578125,7200.0,52.0,0.72,2022:08:29-15:30:21
/mnt/home/groups/nmrl/bact_analysis/Ardetype/ardetype_job_logs/EQA2223_ardetype.resfinder.o2321169,resfinder,EQA2223,0.0,2.53515625,1.0,11.71875,600.0,18.0,3.0,2022:09:20-09:48:39
